streetNumber,streetName,streetType,suburb,postcode,state,geoLocation/latitude,geoLocation/longitude,propertyType,bedrooms,bathrooms,carspaces,price,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,unitNumber
1,Florence,St,Blackburn,3130,Vic,-37.8292603,145.1662354,House,4,2,1,1500000,AUSD,Fletchers Blackburn,2017790465,20482,Fletchers Blackburn,https://www.domain.com.au/real-estate-agencies/fletchersblackburn-20482,https://www.domain.com.au/1-florence-street-blackburn-vic-3130-2017790465,
3,Ronley,St,Blackburn,3130,Vic,-37.8301628,145.1517897,House,4,2,1,1640000,AUSD,Jellis Craig Whitehorse,2017793559,20157,Jellis Craig Whitehorse,https://www.domain.com.au/real-estate-agencies/jelliscraigwhitehorse-20157,https://www.domain.com.au/3-ronley-street-blackburn-vic-3130-2017793559,
136,Springfield,Rd,Blackburn,3130,Vic,-37.8111442,145.1564035,House,4,2,1,1080000,AUSP,Woodards Blackburn,2017798210,3599,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,https://www.domain.com.au/136-springfield-road-blackburn-vic-3130-2017798210,
35,Mungala,Cr,Blairgowrie,3942,Vic,-38.3815638,144.7816972,House,2,1,2,,AUSD,Belle Property Blairgowrie,2017786223,22788,Belle Property Blairgowrie,https://www.domain.com.au/real-estate-agencies/bellepropertyblairgowrie-22788,https://www.domain.com.au/35-mungala-crescent-blairgowrie-vic-3942-2017786223,
25,Coast Banksia,Dr,Bonbeach,3196,Vic,-38.0655788,145.1243709,House,3,2,2,1150000,AUSP,O'Brien Real Estate,2017752199,17117,OBrien Real Estate Chelsea,https://www.domain.com.au/real-estate-agencies/obrienrealestatechelsea-17117,https://www.domain.com.au/25-coast-banksia-drive-bonbeach-vic-3196-2017752199,
544,Nepean,Hwy,Bonbeach,3196,Vic,-38.0640639,145.1194216,Townhouse,3,2,4,1260000,AUVB,O'Brien Real Estate,2017802189,17117,OBrien Real Estate Chelsea,https://www.domain.com.au/real-estate-agencies/obrienrealestatechelsea-17117,https://www.domain.com.au/8-544-nepean-highway-bonbeach-vic-3196-2017802189,8
12,Williams,Gr,Bonbeach,3196,Vic,-38.0629688,145.118164,House,4,3,2,1905000,AUSD,Belle Property Mentone,2017798815,3717,Belle Property Mentone,https://www.domain.com.au/real-estate-agencies/bellepropertymentone-3717,https://www.domain.com.au/12-williams-grove-bonbeach-vic-3196-2017798815,
15,Duncan,Av,Boronia,3155,Vic,-37.8555021,145.2733404,Townhouse,3,2,2,852500,AUSA,Ray White Ferntree Gully,2017800259,7876,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,https://www.domain.com.au/2-15-duncan-avenue-boronia-vic-3155-2017800259,2
1a,Duncan,Av,Boronia,3155,Vic,-37.8538563,145.2735563,Unit,2,1,1,700000,AUSD,Ray White Ferntree Gully,2017792731,7876,Ray White Ferntree Gully,https://www.domain.com.au/real-estate-agencies/raywhiteferntreegully-7876,https://www.domain.com.au/1a-duncan-avenue-boronia-vic-3155-2017792731,
4,New,St,Boronia,3155,Vic,-37.8471908,145.2929677,House,4,2,2,,AUPN,Barry Plant Boronia,2017795712,16728,Barry Plant Boronia,https://www.domain.com.au/real-estate-agencies/barryplantboronia-16728,https://www.domain.com.au/4-new-street-boronia-vic-3155-2017795712,
5,Howard,St,Box Hill,3128,Vic,-37.8230691,145.1222157,House,3,2,2,,AUVB,Ray White Manningham,2017738543,14969,Ray White Manningham,https://www.domain.com.au/real-estate-agencies/raywhitemanningham-14969,https://www.domain.com.au/5-howard-street-box-hill-vic-3128-2017738543,
8,Barwon,St,Box Hill North,3129,Vic,-37.811043,145.1175291,Unit,2,1,1,655000,AUSD,The One Real Estate,2017788705,32899,The One Real Estate,https://www.domain.com.au/real-estate-agencies/theonerealestate-32899,https://www.domain.com.au/3-8-barwon-street-box-hill-north-vic-3129-2017788705,3
93,Medway,St,Box Hill North,3129,Vic,-37.8113523,145.1217631,House,5,2,2,,AUWD,Buxton Box Hill,2017777126,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/93-medway-street-box-hill-north-vic-3129-2017777126,
47,Packham,St,Box Hill North,3129,Vic,-37.8078111,145.134857,Unit,2,1,2,,AUSD,Buxton Box Hill,2017777792,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/3-47-packham-street-box-hill-north-vic-3129-2017777792,3
837,Station,St,Box Hill North,3129,Vic,-37.8096664,145.1252112,House,5,3,3,1560000,AUSD,Buxton Box Hill,2017798837,29444,Buxton Box Hill,https://www.domain.com.au/real-estate-agencies/buxtonboxhill-29444,https://www.domain.com.au/837-station-street-box-hill-north-vic-3129-2017798837,
93,Churchill,Av,Braybrook,3019,Vic,-37.7861505,144.8589625,House,4,3,2,,AUHB,Village Real Estate - Seddon,2017783974,20880,Village Real Estate Seddon,https://www.domain.com.au/real-estate-agencies/villagerealestateseddon-20880,https://www.domain.com.au/93-churchill-avenue-braybrook-vic-3019-2017783974,
6,Ravenhall,St,Braybrook,3019,Vic,-37.7871381,144.8476883,Unit,3,1,1,630000,AUSP,Barry Plant Sunshine,2017781850,8753,Barry Plant Sunshine,https://www.domain.com.au/real-estate-agencies/barryplantsunshine-8753,https://www.domain.com.au/1-6-ravenhall-street-braybrook-vic-3019-2017781850,1
139,Carpenter,St,Brighton,3186,Vic,-37.90672,145.001905,House,3,1,2,,AUPN,Follett & Co,2017793597,24011,Follett & Co.,https://www.domain.com.au/real-estate-agencies/follettco-24011,https://www.domain.com.au/139-carpenter-street-brighton-vic-3186-2017793597,
121,Martin,St,Brighton,3186,Vic,-37.8969376,145.0023515,Unit,2,3,2,900000,AUHB,Steveway Real Estate,2017794707,6819,Steveway Real Estate,https://www.domain.com.au/real-estate-agencies/stevewayrealestate-6819,https://www.domain.com.au/2-121-martin-street-brighton-vic-3186-2017794707,2
22b,South,Rd,Brighton,3186,Vic,-37.9286085,144.9951343,Townhouse,3,3,2,1760000,AUSD,Hodges Brighton,2017794962,3915,Hodges Real Estate Brighton,https://www.domain.com.au/real-estate-agencies/hodgesrealestatebrighton-3915,https://www.domain.com.au/3-22b-south-road-brighton-vic-3186-2017794962,3
51,Were,St,Brighton,3186,Vic,-37.9245941,144.993133,House,4,2,3,3250000,AUHB,Buxton Brighton,2017795931,3934,Buxton Real Estate Brighton,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebrighton-3934,https://www.domain.com.au/51-were-street-brighton-vic-3186-2017795931,
8,Wright,St,Brighton,3186,Vic,-37.903056,144.9927677,Unit,2,1,1,,AUWD,Buxton Brighton,2017790003,3934,Buxton Real Estate Brighton,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebrighton-3934,https://www.domain.com.au/10-8-wright-street-brighton-vic-3186-2017790003,10
9,Carr,St,Brighton East,3187,Vic,-37.927547,145.0278286,House,4,2,2,,AUPN,Marshall White Balwyn,2017796776,18945,Marshall White Bayside,https://www.domain.com.au/real-estate-agencies/marshallwhitebayside-18945,https://www.domain.com.au/9-carr-street-brighton-east-vic-3187-2017796776,
19,Heathfield,Rd,Brighton East,3187,Vic,-37.9270174,145.0070354,House,5,3,3,2800000,AUHB,Marshall White Balwyn,2017800111,18945,Marshall White Bayside,https://www.domain.com.au/real-estate-agencies/marshallwhitebayside-18945,https://www.domain.com.au/19-heathfield-road-brighton-east-vic-3187-2017800111,
10b,Lysander,St,Brighton East,3187,Vic,-37.9208257,145.0154295,Townhouse,4,2,2,1240000,AUSD,Buxton Hampton East,2017800666,3938,Buxton Hampton East,https://www.domain.com.au/real-estate-agencies/buxtonhamptoneast-3938,https://www.domain.com.au/10b-lysander-street-brighton-east-vic-3187-2017800666,
55,Marriage,Rd,Brighton East,3187,Vic,-37.9190409,145.012864,House,4,2,2,,AUSP,Buxton Bentleigh,2017801962,3811,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,https://www.domain.com.au/55-marriage-road-brighton-east-vic-3187-2017801962,
607,Nepean,Hwy,Brighton East,3187,Vic,-37.9136226,145.0162908,House,2,1,1,880000,AUSD,RW Moorabbin,2017800958,17955,Ray White Moorabbin,https://www.domain.com.au/real-estate-agencies/raywhitemoorabbin-17955,https://www.domain.com.au/607-nepean-highway-brighton-east-vic-3187-2017800958,
18,Primrose,Cr,Brighton East,3187,Vic,-37.9137988,145.0144039,Townhouse,3,2,2,,AUSD,Buxton Brighton,2017799709,3934,Buxton Real Estate Brighton,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebrighton-3934,https://www.domain.com.au/18-primrose-crescent-brighton-east-vic-3187-2017799709,
377,South,Rd,Brighton East,3187,Vic,-37.931907,145.02887,Unit,2,1,1,,AUHB,Hodges Sandringham,2017798122,3917,Hodges Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/hodgesrealestatesandringham-3917,https://www.domain.com.au/7-377-south-road-brighton-east-vic-3187-2017798122,7
22,Wrixon,Av,Brighton East,3187,Vic,-37.9082656,145.0238676,House,4,2,2,,AUSP,C21 on Centre,2017799716,3604,Century 21 On Centre,https://www.domain.com.au/real-estate-agencies/c21bentleigh,https://www.domain.com.au/22-wrixon-avenue-brighton-east-vic-3187-2017799716,
20,Fashion,Pde,Broadmeadows,3047,Vic,-37.6893122,144.9490954,House,3,2,4,590000,AUHB,YPA EA Glenroy,2017792734,14448,YPA Estate Agents Glenroy,https://www.domain.com.au/real-estate-agencies/ypaestateagentsglenroy-14448,https://www.domain.com.au/20-fashion-parade-broadmeadows-vic-3047-2017792734,
9,Glen Allan,St,Broadmeadows,3047,Vic,-37.6925926,144.9203877,House,3,1,1,675000,AUHB,YPA EA Glenroy,2017790541,14448,YPA Estate Agents Glenroy,https://www.domain.com.au/real-estate-agencies/ypaestateagentsglenroy-14448,https://www.domain.com.au/9-glen-allan-street-broadmeadows-vic-3047-2017790541,
22,Graham,St,Broadmeadows,3047,Vic,-37.6920347,144.9314395,House,4,2,2,,AUPI,Barry Plant Glenroy,2017777311,11897,Barry Plant Glenroy,https://www.domain.com.au/real-estate-agencies/barryplantglenroy-11897,https://www.domain.com.au/22-graham-street-broadmeadows-vic-3047-2017777311,
160,Widford,St,Broadmeadows,3047,Vic,-37.6921384,144.9259349,Townhouse,3,3,1,,AUWD,Eview Group - C+M Residential,2017797554,28112,Eview Group - C+M Residential,https://www.domain.com.au/real-estate-agencies/eviewgroupcmresidential-28112,https://www.domain.com.au/3-160-widford-street-broadmeadows-vic-3047-2017797554,3
11,Aberdeen,St,Brunswick,3056,Vic,-37.7670145,144.9698959,Unit,2,1,1,510000,AUSD,NAY Brunswick,2017780499,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/7-11-aberdeen-street-brunswick-vic-3056-2017780499,7
376,Albert,St,Brunswick,3056,Vic,-37.7675406,144.9495041,Unit,2,1,1,,AUWD,Jellis Craig Fitzroy,2017801251,3709,Jellis Craig Fitzroy,https://www.domain.com.au/real-estate-agencies/jelliscraigfitzroy-3709,https://www.domain.com.au/7-376-albert-street-brunswick-vic-3056-2017801251,7
164,Albion,St,Brunswick,3056,Vic,-37.7614638,144.966669,House,4,1,1,,AUSN,Walshe & Whitelock Pty Ltd,2017782915,29046,Walshe & Whitelock Pty Ltd,https://www.domain.com.au/real-estate-agencies/walshewhitelockptyltd-29046,https://www.domain.com.au/164-albion-street-brunswick-vic-3056-2017782915,
103,Blyth,St,Brunswick,3056,Vic,-37.766116,144.9703691,House,4,2,2,1408888,AUSD,NAY Brunswick,2017798254,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/103-blyth-street-brunswick-vic-3056-2017798254,
67,Blyth,St,Brunswick,3056,Vic,-37.7659008,144.9682824,Villa,2,1,1,788000,AUSD,NAY Brunswick,2017795867,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/4-67-blyth-street-brunswick-vic-3056-2017795867,4
10,Donald,St,Brunswick,3056,Vic,-37.757936,144.9649911,Unit,2,1,1,520000,AUVB,Woodards,2017785928,19,Woodards,https://www.domain.com.au/real-estate-agencies/woodards-19,https://www.domain.com.au/5-10-donald-street-brunswick-vic-3056-2017785928,5
3,Garden,St,Brunswick,3056,Vic,-37.772529,144.9651631,House,3,1,1,1635000,AUSD,NAY Brunswick,2017778499,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/3-garden-street-brunswick-vic-3056-2017778499,
29,Hanover,St,Brunswick,3056,Vic,-37.7613258,144.9536767,House,3,1,1,,AUHB,Jellis Craig Brunswick,2017796136,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/29-hanover-street-brunswick-vic-3056-2017796136,
88,Henkel,St,Brunswick,3056,Vic,-37.765172,144.955693,House,4,2,0,,AUSP,Jellis Craig Brunswick,2017798548,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/88-henkel-street-brunswick-vic-3056-2017798548,
3,Marks,St,Brunswick,3056,Vic,-37.7682125,144.968476,House,3,1,1,,AUSP,Jellis Craig Brunswick,2017796517,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/3-marks-street-brunswick-vic-3056-2017796517,
1,Minnie,St,Brunswick,3056,Vic,-37.7718643,144.9682609,House,4,1,2,,AUHB,Brad Teal Woodards Pascoe Vale,2017790788,4898,Brad Teal Woodards Pascoe Vale,https://www.domain.com.au/real-estate-agencies/bradtealwoodardspascoevale-4898,https://www.domain.com.au/1-minnie-street-brunswick-vic-3056-2017790788,
4,Peveril,St,Brunswick,3056,Vic,-37.7568249,144.9635423,House,2,1,1,1211000,AUSD,Jellis Craig Brunswick,2017798695,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/4-peveril-street-brunswick-vic-3056-2017798695,
51,Union,St,Brunswick,3056,Vic,-37.7739967,144.956688,Unit,2,1,1,,AUPI,Jellis Craig Brunswick,2017795768,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/5-51-union-street-brunswick-vic-3056-2017795768,5
21,Warne,St,Brunswick,3056,Vic,-37.75933,144.9572364,House,3,2,1,850000,AUVB,Woodards Northcote,2017803145,5639,Woodards Northcote,https://www.domain.com.au/real-estate-agencies/woodardsnorthcote-5639,https://www.domain.com.au/21-warne-street-brunswick-vic-3056-2017803145,
17,Barkly,St,Brunswick East,3057,Vic,-37.777506,144.9765839,Townhouse,2,1,1,,AUSD,Woodards,2017810136,19,Woodards,https://www.domain.com.au/real-estate-agencies/woodards-19,https://www.domain.com.au/4-17-barkly-street-brunswick-east-vic-3057-2017810136,4
3,Dianella,Wky,Brunswick East,3057,Vic,-37.7765044,144.9773347,Townhouse,2,2,1,,AUPI,Jellis Craig Brunswick,2017796914,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/3-dianella-walkway-brunswick-east-vic-3057-2017796914,
178,Edward,St,Brunswick East,3057,Vic,-37.7752821,144.9726496,Townhouse,2,2,1,880000,AUSD,NAY Brunswick,2017800074,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/2008-178-edward-street-brunswick-east-vic-3057-2017800074,2008
265,Edward,St,Brunswick East,3057,Vic,-37.7751738,144.9751344,House,2,1,1,1280000,AUSD,Jellis Craig Fitzroy,2017802106,3709,Jellis Craig Fitzroy,https://www.domain.com.au/real-estate-agencies/jelliscraigfitzroy-3709,https://www.domain.com.au/265-edward-street-brunswick-east-vic-3057-2017802106,
53,Glenmorgan,St,Brunswick East,3057,Vic,-37.7631933,144.9755324,House,3,1,1,,AUSD,NAY Brunswick,2017800838,4720,Nelson Alexander Brunswick,https://www.domain.com.au/real-estate-agencies/nelsonalexanderbrunswick-4720,https://www.domain.com.au/53-glenmorgan-street-brunswick-east-vic-3057-2017800838,
455,Lygon,St,Brunswick East,3057,Vic,-37.7638732,144.9726926,Unit,2,1,1,,AUPI,Jellis Craig Brunswick,2017807336,6216,Jellis Craig - Brunswick,https://www.domain.com.au/real-estate-agencies/jelliscraigbrunswick-6216,https://www.domain.com.au/303-455-lygon-street-brunswick-east-vic-3057-2017807336,303
2,Killara,Mw,Bulleen,3105,Vic,-37.76940115,145.080997,House,4,2,2,,AUSP,McGrath Northcote,2017798832,5484,McGrath Northcote,https://www.domain.com.au/real-estate-agencies/mcgrathnorthcote-5484,https://www.domain.com.au/2-killara-mews-bulleen-vic-3105-2017798832,
32,Pinnacle,Cr,Bulleen,3105,Vic,-37.7695811,145.093686,House,4,1,1,1155000,AUSD,Barry Plant Manningham,2017801515,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/32-pinnacle-crescent-bulleen-vic-3105-2017801515,
5,Sefton,St,Bulleen,3105,Vic,-37.7783617,145.0929535,House,3,2,0,1140000,AUSD,Barry Plant Manningham,2017801520,7015,Barry Plant Manningham,https://www.domain.com.au/real-estate-agencies/barryplantmanningham-7015,https://www.domain.com.au/5-sefton-street-bulleen-vic-3105-2017801520,
1,Bodkin,Av,Bundoora,3083,Vic,-37.6925824,145.0766891,House,4,2,2,1400000,AUSD,Morrison Kleeman E A,2017794524,4241,Morrison Kleeman Estate Agents,https://www.domain.com.au/real-estate-agencies/morrisonkleemanestateagents-4241,https://www.domain.com.au/1-bodkin-avenue-bundoora-vic-3083-2017794524,
5,Champion,Cr,Bundoora,3083,Vic,-37.6983896,145.0780677,House,3,2,2,790000,AUSP,Barry Plant Bundoora,2017792028,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/5-champion-crescent-bundoora-vic-3083-2017792028,
18,Cher,Av,Bundoora,3083,Vic,-37.6934359,145.0486915,House,5,3,4,,AUSP,Barry Plant Bundoora,2017793070,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/18-cher-avenue-bundoora-vic-3083-2017793070,
12,Coronation,Ct,Bundoora,3083,Vic,-37.7078898,145.0654244,House,3,2,2,907000,AUSD,Ray White Bundoora,2017788419,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/12-coronation-crt-bundoora-vic-3083-2017788419,
2,Elizabeth,Gr,Bundoora,3083,Vic,-37.701944,145.059651,Villa,3,1,2,615000,AUSP,RW Preston,2017794623,28013,Ray White Preston,https://www.domain.com.au/real-estate-agencies/raywhitepreston-28013,https://www.domain.com.au/1-2-elizabeth-grove-bundoora-vic-3083-2017794623,1
246,Greenhills,Rd,Bundoora,3083,Vic,-37.6903434,145.0450095,House,3,2,2,920000,AUSD,Barry Plant Bundoora,2017791987,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/246-greenhills-road-bundoora-vic-3083-2017791987,
434,Grimshaw,St,Bundoora,3083,Vic,-37.7008984,145.071935,Unit,3,2,2,,AUPI,Barry Plant Bundoora,2017788900,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/7-434-grimshaw-street-bundoora-vic-3083-2017788900,7
12,Kelty,Tce,Bundoora,3083,Vic,-37.6913747,145.0749013,House,4,2,2,1250000,AUSD,Ray White Bundoora,2017785184,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/12-kelty-terrace-bundoora-vic-3083-2017785184,
2,Medora,Av,Bundoora,3083,Vic,-37.6907383,145.0541826,House,3,1,2,727500,AUSD,Ray White Bundoora,2017799231,12449,Ray White Bundoora,https://www.domain.com.au/real-estate-agencies/raywhitebundoora-12449,https://www.domain.com.au/2-medora-avenue-bundoora-vic-3083-2017799231,
33,Cookson,Wy,Burwood,3125,Vic,-37.8578226,145.1105072,Townhouse,3,2,1,1045000,AUSP,Buxton Ashburton,2017804609,28347,Buxton Camberwell,https://www.domain.com.au/real-estate-agencies/buxtoncamberwell-28347,https://www.domain.com.au/33-cookson-way-burwood-vic-3125-2017804609,
24,Harrison,Av,Burwood,3125,Vic,-37.8560007,145.0977333,House,4,2,2,,AUSP,Jellis Craig - Boroondara,2017790247,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/24-harrison-avenue-burwood-vic-3125-2017790247,
10,Ireland,St,Burwood,3125,Vic,-37.8517578,145.1065114,Townhouse,3,2,2,1140000,AUSD,RW Burwood,2017791035,3576,Ray White Burwood,https://www.domain.com.au/real-estate-agencies/raywhiteburwood-3576,https://www.domain.com.au/1-10-ireland-street-burwood-vic-3125-2017791035,1
